season,number_in_season,episode_id,character,sentence_count,image
25,1,531,Mr. Burns,5,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
25,1,531,Patty,1,https://static.simpsonswiki.com/images/3/31/Tapped_Out_Patty_Sidebar.png
25,1,531,Selma,2,https://static.simpsonswiki.com/images/8/8f/Tapped_Out_Selma_Icon.png
25,1,531,Smithers,1,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
25,2,532,Agnes Skinner,2,https://static.simpsonswiki.com/images/b/b1/Tapped_Out_Agnes_Sidebar.png
25,2,532,Apu,2,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
25,2,532,Barney,2,https://img.icons8.com/doodle/48/barney-gumble.png
25,2,532,Bart,32,https://img.icons8.com/doodle/48/bart-simpson.png
25,2,532,Carl,2,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
25,2,532,Cletus,1,https://static.simpsonswiki.com/images/a/a0/Tapped_Out_Cletus_Icon_-_Smiling.png
25,2,532,Comic Book Guy,2,https://static.simpsonswiki.com/images/a/a9/Tapped_Out_Comic_Book_Guy_Icon.png
25,2,532,Dr. Hibbert,2,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
25,2,532,Grampa,2,https://img.icons8.com/doodle/48/abraham-simpson.png
25,2,532,Groundskeeper Willie,1,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
25,2,532,Homer,36,https://img.icons8.com/doodle/48/homer-simpson.png
25,2,532,Krusty,2,https://img.icons8.com/doodle/48/krusty-the-clown.png
25,2,532,Lenny,2,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
25,2,532,Lisa,20,https://img.icons8.com/doodle/48/lisa-simpson.png
25,2,532,Marge,16,https://img.icons8.com/doodle/48/marge-simpson.png
25,2,532,Milhouse,1,https://img.icons8.com/doodle/48/milhouse-van-houten.png
25,2,532,Moe,13,https://img.icons8.com/doodle/48/bartender-mo.png
25,2,532,Mr. Burns,16,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
25,2,532,Nelson,2,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
25,2,532,Ralph,2,https://img.icons8.com/doodle/48/ralf.png
25,2,532,Selma,6,https://static.simpsonswiki.com/images/8/8f/Tapped_Out_Selma_Icon.png
25,3,533,Agnes Skinner,2,https://static.simpsonswiki.com/images/b/b1/Tapped_Out_Agnes_Sidebar.png
25,3,533,Bart,9,https://img.icons8.com/doodle/48/bart-simpson.png
25,3,533,Brockman,22,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
25,3,533,Chief Wiggum,6,https://img.icons8.com/doodle/48/clancy-wiggum.png
25,3,533,Cletus,1,https://static.simpsonswiki.com/images/a/a0/Tapped_Out_Cletus_Icon_-_Smiling.png
25,3,533,Edna Krabappel,1,https://static.simpsonswiki.com/images/1/14/Tapped_Out_Mrs._Krabappel_Icon.png
25,3,533,Flanders,3,https://img.icons8.com/doodle/48/ned-flanders.png
25,3,533,Homer,25,https://img.icons8.com/doodle/48/homer-simpson.png
25,3,533,Krusty,7,https://img.icons8.com/doodle/48/krusty-the-clown.png
25,3,533,Lenny,1,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
25,3,533,Lisa,2,https://img.icons8.com/doodle/48/lisa-simpson.png
25,3,533,Lou,3,https://static.simpsonswiki.com/images/c/cf/Tapped_Out_Lou_Icon.png
25,3,533,Marge,17,https://img.icons8.com/doodle/48/marge-simpson.png
25,3,533,Mayor Quimby,1,https://static.simpsonswiki.com/images/e/e3/Tapped_Out_Quimby_Icon.png
25,3,533,Milhouse,4,https://img.icons8.com/doodle/48/milhouse-van-houten.png
25,3,533,Mr. Burns,39,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
25,3,533,Patty,3,https://static.simpsonswiki.com/images/3/31/Tapped_Out_Patty_Sidebar.png
25,3,533,Professor Frink,2,https://static.simpsonswiki.com/images/0/09/Tapped_Out_Professor_Frink_Icon_-_Deadpan.png
25,3,533,Ralph,1,https://img.icons8.com/doodle/48/ralf.png
25,3,533,Rev. Lovejoy,7,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Rev._Lovejoy_Sidebar.png
25,3,533,Smithers,4,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
25,4,534,Bart,13,https://img.icons8.com/doodle/48/bart-simpson.png
25,4,534,Brockman,8,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
25,4,534,Chalmers,3,https://static.simpsonswiki.com/images/5/58/Tapped_Out_Chalmers_Icon.png
25,4,534,Comic Book Guy,1,https://static.simpsonswiki.com/images/a/a9/Tapped_Out_Comic_Book_Guy_Icon.png
25,4,534,Dr. Hibbert,2,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
25,4,534,Edna Krabappel,3,https://static.simpsonswiki.com/images/1/14/Tapped_Out_Mrs._Krabappel_Icon.png
25,4,534,Flanders,2,https://img.icons8.com/doodle/48/ned-flanders.png
25,4,534,Groundskeeper Willie,2,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
25,4,534,Homer,49,https://img.icons8.com/doodle/48/homer-simpson.png
25,4,534,Jimbo,1,https://static.simpsonswiki.com/images/f/f3/Tapped_Out_Jimbo_Icon.png
25,4,534,Kirk,5,https://static.simpsonswiki.com/images/6/61/Tapped_Out_Acorn_Kirk_Icon.png
25,4,534,Lisa,21,https://img.icons8.com/doodle/48/lisa-simpson.png
25,4,534,Marge,28,https://img.icons8.com/doodle/48/marge-simpson.png
25,4,534,Martin Prince,1,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
25,4,534,Milhouse,6,https://img.icons8.com/doodle/48/milhouse-van-houten.png
25,4,534,Moe,2,https://img.icons8.com/doodle/48/bartender-mo.png
25,4,534,Nelson,2,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
25,5,535,Bart,6,https://img.icons8.com/doodle/48/bart-simpson.png
25,5,535,Carl,4,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
25,5,535,Grampa,1,https://img.icons8.com/doodle/48/abraham-simpson.png
25,5,535,Homer,86,https://img.icons8.com/doodle/48/homer-simpson.png
25,5,535,Kirk,2,https://static.simpsonswiki.com/images/6/61/Tapped_Out_Acorn_Kirk_Icon.png
25,5,535,Lenny,4,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
25,5,535,Lisa,20,https://img.icons8.com/doodle/48/lisa-simpson.png
25,5,535,Marge,31,https://img.icons8.com/doodle/48/marge-simpson.png
25,5,535,Mayor Quimby,1,https://static.simpsonswiki.com/images/e/e3/Tapped_Out_Quimby_Icon.png
25,5,535,Milhouse,3,https://img.icons8.com/doodle/48/milhouse-van-houten.png
25,5,535,Moe,5,https://img.icons8.com/doodle/48/bartender-mo.png
25,5,535,Nelson,2,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
25,6,536,Bart,31,https://img.icons8.com/doodle/48/bart-simpson.png
25,6,536,Chalmers,7,https://static.simpsonswiki.com/images/5/58/Tapped_Out_Chalmers_Icon.png
25,6,536,Groundskeeper Willie,2,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
25,6,536,Homer,13,https://img.icons8.com/doodle/48/homer-simpson.png
25,6,536,Krusty,1,https://img.icons8.com/doodle/48/krusty-the-clown.png
25,6,536,Lisa,73,https://img.icons8.com/doodle/48/lisa-simpson.png
25,6,536,Marge,14,https://img.icons8.com/doodle/48/marge-simpson.png
25,6,536,Milhouse,6,https://img.icons8.com/doodle/48/milhouse-van-houten.png
25,6,536,Mr. Burns,10,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
25,6,536,Nelson,5,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
25,6,536,Otto,1,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
25,6,536,Ralph,1,https://img.icons8.com/doodle/48/ralf.png
25,6,536,Smithers,3,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
25,7,537,Agnes Skinner,4,https://static.simpsonswiki.com/images/b/b1/Tapped_Out_Agnes_Sidebar.png
25,7,537,Bart,34,https://img.icons8.com/doodle/48/bart-simpson.png
25,7,537,Chalmers,2,https://static.simpsonswiki.com/images/5/58/Tapped_Out_Chalmers_Icon.png
25,7,537,Chief Wiggum,2,https://img.icons8.com/doodle/48/clancy-wiggum.png
25,7,537,Groundskeeper Willie,1,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
25,7,537,Homer,25,https://img.icons8.com/doodle/48/homer-simpson.png
25,7,537,Krusty,26,https://img.icons8.com/doodle/48/krusty-the-clown.png
25,7,537,Lisa,10,https://img.icons8.com/doodle/48/lisa-simpson.png
25,7,537,Marge,5,https://img.icons8.com/doodle/48/marge-simpson.png
25,7,537,Mayor Quimby,1,https://static.simpsonswiki.com/images/e/e3/Tapped_Out_Quimby_Icon.png
25,7,537,Milhouse,2,https://img.icons8.com/doodle/48/milhouse-van-houten.png
25,7,537,Nelson,1,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
25,7,537,Otto,3,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
25,7,537,Ralph,1,https://img.icons8.com/doodle/48/ralf.png
25,8,538,Apu,3,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
25,8,538,Bart,22,https://img.icons8.com/doodle/48/bart-simpson.png
25,8,538,Brockman,3,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
25,8,538,Carl,1,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
25,8,538,Chief Wiggum,2,https://img.icons8.com/doodle/48/clancy-wiggum.png
25,8,538,Comic Book Guy,3,https://static.simpsonswiki.com/images/a/a9/Tapped_Out_Comic_Book_Guy_Icon.png
25,8,538,Dr. Hibbert,1,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
25,8,538,Duffman,1,https://static.simpsonswiki.com/images/1/18/Tapped_Out_Duffman_Icon.png
25,8,538,Flanders,8,https://img.icons8.com/doodle/48/ned-flanders.png
25,8,538,Homer,24,https://img.icons8.com/doodle/48/homer-simpson.png
25,8,538,Krusty,2,https://img.icons8.com/doodle/48/krusty-the-clown.png
25,8,538,Lenny,3,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
25,8,538,Lisa,27,https://img.icons8.com/doodle/48/lisa-simpson.png
25,8,538,Lou,1,https://static.simpsonswiki.com/images/c/cf/Tapped_Out_Lou_Icon.png
25,8,538,Marge,32,https://img.icons8.com/doodle/48/marge-simpson.png
25,8,538,Martin Prince,2,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
25,8,538,Mayor Quimby,3,https://static.simpsonswiki.com/images/e/e3/Tapped_Out_Quimby_Icon.png
25,8,538,Milhouse,2,https://img.icons8.com/doodle/48/milhouse-van-houten.png
25,8,538,Moe,1,https://img.icons8.com/doodle/48/bartender-mo.png
25,8,538,Professor Frink,3,https://static.simpsonswiki.com/images/0/09/Tapped_Out_Professor_Frink_Icon_-_Deadpan.png
25,8,538,Rev. Lovejoy,9,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Rev._Lovejoy_Sidebar.png
25,9,539,Bart,12,https://img.icons8.com/doodle/48/bart-simpson.png
25,9,539,Carl,9,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
25,9,539,Chief Wiggum,2,https://img.icons8.com/doodle/48/clancy-wiggum.png
25,9,539,Comic Book Guy,1,https://static.simpsonswiki.com/images/a/a9/Tapped_Out_Comic_Book_Guy_Icon.png
25,9,539,Dr. Hibbert,1,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
25,9,539,Flanders,1,https://img.icons8.com/doodle/48/ned-flanders.png
25,9,539,Homer,67,https://img.icons8.com/doodle/48/homer-simpson.png
25,9,539,Lenny,10,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
25,9,539,Lisa,13,https://img.icons8.com/doodle/48/lisa-simpson.png
25,9,539,Marge,23,https://img.icons8.com/doodle/48/marge-simpson.png
25,9,539,Milhouse,1,https://img.icons8.com/doodle/48/milhouse-van-houten.png
25,9,539,Rev. Lovejoy,2,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Rev._Lovejoy_Sidebar.png
25,9,539,Sideshow Mel,1,https://static.simpsonswiki.com/images/6/6d/Tapped_Out_Sideshow_Mel_Icon.png
25,10,540,Apu,1,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
25,10,540,Bart,8,https://img.icons8.com/doodle/48/bart-simpson.png
25,10,540,Cletus,1,https://static.simpsonswiki.com/images/a/a0/Tapped_Out_Cletus_Icon_-_Smiling.png
25,10,540,Comic Book Guy,42,https://static.simpsonswiki.com/images/a/a9/Tapped_Out_Comic_Book_Guy_Icon.png
25,10,540,Homer,26,https://img.icons8.com/doodle/48/homer-simpson.png
25,10,540,Krusty,1,https://img.icons8.com/doodle/48/krusty-the-clown.png
25,10,540,Lisa,6,https://img.icons8.com/doodle/48/lisa-simpson.png
25,10,540,Marge,9,https://img.icons8.com/doodle/48/marge-simpson.png
25,10,540,Milhouse,9,https://img.icons8.com/doodle/48/milhouse-van-houten.png
25,11,541,Bart,16,https://img.icons8.com/doodle/48/bart-simpson.png
25,11,541,Carl,7,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
25,11,541,Grampa,1,https://img.icons8.com/doodle/48/abraham-simpson.png
25,11,541,Homer,78,https://img.icons8.com/doodle/48/homer-simpson.png
25,11,541,Jimbo,1,https://static.simpsonswiki.com/images/f/f3/Tapped_Out_Jimbo_Icon.png
25,11,541,Lenny,9,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
25,11,541,Lisa,6,https://img.icons8.com/doodle/48/lisa-simpson.png
25,11,541,Marge,37,https://img.icons8.com/doodle/48/marge-simpson.png
25,11,541,Milhouse,5,https://img.icons8.com/doodle/48/milhouse-van-houten.png
25,11,541,Moe,8,https://img.icons8.com/doodle/48/bartender-mo.png
25,11,541,Mr. Burns,11,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
25,11,541,Nelson,9,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
25,11,541,Ralph,2,https://img.icons8.com/doodle/48/ralf.png
25,11,541,Smithers,4,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
25,12,542,Bart,69,https://img.icons8.com/doodle/48/bart-simpson.png
25,12,542,Carl,1,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
25,12,542,Cletus,1,https://static.simpsonswiki.com/images/a/a0/Tapped_Out_Cletus_Icon_-_Smiling.png
25,12,542,Comic Book Guy,6,https://static.simpsonswiki.com/images/a/a9/Tapped_Out_Comic_Book_Guy_Icon.png
25,12,542,Dr. Hibbert,4,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
25,12,542,Flanders,1,https://img.icons8.com/doodle/48/ned-flanders.png
25,12,542,Grampa,1,https://img.icons8.com/doodle/48/abraham-simpson.png
25,12,542,Groundskeeper Willie,2,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
25,12,542,Homer,31,https://img.icons8.com/doodle/48/homer-simpson.png
25,12,542,Jimbo,4,https://static.simpsonswiki.com/images/f/f3/Tapped_Out_Jimbo_Icon.png
25,12,542,Krusty,2,https://img.icons8.com/doodle/48/krusty-the-clown.png
25,12,542,Lenny,1,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
25,12,542,Lisa,10,https://img.icons8.com/doodle/48/lisa-simpson.png
25,12,542,Marge,11,https://img.icons8.com/doodle/48/marge-simpson.png
25,12,542,Martin Prince,1,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
25,12,542,Milhouse,6,https://img.icons8.com/doodle/48/milhouse-van-houten.png
25,12,542,Mr. Burns,2,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
25,12,542,Nelson,2,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
25,12,542,Otto,1,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
25,12,542,Ralph,1,https://img.icons8.com/doodle/48/ralf.png
25,12,542,Rev. Lovejoy,6,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Rev._Lovejoy_Sidebar.png
25,13,543,Bart,16,https://img.icons8.com/doodle/48/bart-simpson.png
25,13,543,Carl,1,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
25,13,543,Chief Wiggum,3,https://img.icons8.com/doodle/48/clancy-wiggum.png
25,13,543,Edna Krabappel,2,https://static.simpsonswiki.com/images/1/14/Tapped_Out_Mrs._Krabappel_Icon.png
25,13,543,Flanders,9,https://img.icons8.com/doodle/48/ned-flanders.png
25,13,543,Groundskeeper Willie,2,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
25,13,543,Homer,17,https://img.icons8.com/doodle/48/homer-simpson.png
25,13,543,Jimbo,4,https://static.simpsonswiki.com/images/f/f3/Tapped_Out_Jimbo_Icon.png
25,13,543,Kirk,1,https://static.simpsonswiki.com/images/6/61/Tapped_Out_Acorn_Kirk_Icon.png
25,13,543,Krusty,1,https://img.icons8.com/doodle/48/krusty-the-clown.png
