season,number_in_season,episode_id,character,sentence_count
7,21,149,Chief Wiggum,7
7,21,149,Cletus,5
7,21,149,Comic Book Guy,5
7,21,149,Dr. Hibbert,1
7,21,149,Flanders,5
7,21,149,Grampa,2
7,21,149,Groundskeeper Willie,1
7,21,149,Homer,11
7,21,149,Kirk,4
7,21,149,Lisa,14
7,21,149,Lou,6
7,21,149,Marge,6
7,21,149,Milhouse,9
7,21,149,Moe,7
7,21,149,Mr. Burns,8
7,21,149,Nelson,8
7,21,149,Otto,1
7,21,149,Professor Frink,3
7,21,149,Rev. Lovejoy,3
7,21,149,Sideshow Mel,1
7,21,149,Smithers,6
7,22,150,Bart,32
7,22,150,Chief Wiggum,3
7,22,150,Edna Krabappel,3
7,22,150,Flanders,6
7,22,150,Grampa,67
7,22,150,Homer,8
7,22,150,Lisa,6
7,22,150,Marge,4
7,22,150,Martin Prince,1
7,22,150,Mr. Burns,31
7,22,150,Nelson,1
7,22,150,Rev. Lovejoy,1
7,22,150,Smithers,4
7,23,151,Apu,48
7,23,151,Barney,2
7,23,151,Bart,6
7,23,151,Brockman,2
7,23,151,Chief Wiggum,3
7,23,151,Fat Tony,2
7,23,151,Flanders,5
7,23,151,Grampa,6
7,23,151,Groundskeeper Willie,3
7,23,151,Homer,51
7,23,151,Lenny,1
7,23,151,Lisa,19
7,23,151,Lou,1
7,23,151,Marge,9
7,23,151,Mayor Quimby,6
7,23,151,Moe,4
7,23,151,Nelson,1
7,23,151,Professor Frink,2
7,23,151,Selma,1
7,24,152,Barney,2
7,24,152,Bart,20
7,24,152,Grampa,2
7,24,152,Homer,79
7,24,152,Jimbo,1
7,24,152,Lisa,17
7,24,152,Marge,15
7,24,152,Milhouse,4
7,24,152,Mr. Burns,1
7,24,152,Nelson,1
7,24,152,Otto,4
7,24,152,Smithers,1
7,25,153,Apu,3
7,25,153,Bart,32
7,25,153,Edna Krabappel,2
7,25,153,Flanders,4
7,25,153,Homer,24
7,25,153,Lisa,62
7,25,153,Lou,2
7,25,153,Marge,31
7,25,153,Milhouse,13
7,25,153,Nelson,2
7,25,153,Ralph,1
8,1,154,Bart,21
8,1,154,Brockman,3
8,1,154,Dr. Hibbert,12
8,1,154,Homer,32
8,1,154,Lisa,40
8,1,154,Marge,12
8,1,154,Professor Frink,3
8,2,155,Agnes Skinner,1
8,2,155,Apu,2
8,2,155,Barney,1
8,2,155,Bart,16
8,2,155,Chalmers,1
8,2,155,Chief Wiggum,1
8,2,155,Comic Book Guy,1
8,2,155,Dr. Hibbert,1
8,2,155,Flanders,4
8,2,155,Homer,74
8,2,155,Krusty,1
8,2,155,Lisa,14
8,2,155,Marge,19
8,2,155,Mayor Quimby,1
8,2,155,Milhouse,2
8,2,155,Moe,1
8,2,155,Mr. Burns,1
8,2,155,Nelson,1
8,2,155,Otto,4
8,2,155,Professor Frink,1
8,2,155,Rev. Lovejoy,1
8,2,155,Sideshow Mel,1
8,2,155,Smithers,5
8,3,156,Barney,1
8,3,156,Bart,17
8,3,156,Brockman,1
8,3,156,Carl,1
8,3,156,Comic Book Guy,4
8,3,156,Dr. Hibbert,4
8,3,156,Grampa,2
8,3,156,Homer,51
8,3,156,Jimbo,4
8,3,156,Krusty,1
8,3,156,Lenny,1
8,3,156,Lisa,5
8,3,156,Marge,20
8,3,156,Milhouse,1
8,3,156,Moe,54
8,4,157,Barney,1
8,4,157,Bart,6
8,4,157,Brockman,5
8,4,157,Chief Wiggum,6
8,4,157,Flanders,6
8,4,157,Grampa,3
8,4,157,Homer,41
8,4,157,Lisa,8
8,4,157,Lou,2
8,4,157,Marge,24
8,4,157,Moe,1
8,4,157,Mr. Burns,43
8,4,157,Smithers,11
8,5,158,Agnes Skinner,1
8,5,158,Apu,1
8,5,158,Bart,38
8,5,158,Brockman,4
8,5,158,Chalmers,1
8,5,158,Chief Wiggum,3
8,5,158,Flanders,5
8,5,158,Grampa,4
8,5,158,Groundskeeper Willie,1
8,5,158,Homer,44
8,5,158,Lenny,1
8,5,158,Lisa,9
8,5,158,Marge,34
8,5,158,Martin Prince,3
8,5,158,Mayor Quimby,8
8,5,158,Milhouse,5
8,5,158,Moe,3
8,5,158,Mr. Burns,3
8,5,158,Nelson,3
8,5,158,Otto,1
8,5,158,Ralph,2
8,5,158,Rev. Lovejoy,6
8,5,158,Selma,1
8,5,158,Sideshow Mel,1
8,5,158,Smithers,1
8,6,159,Bart,11
8,6,159,Dr. Hibbert,3
8,6,159,Flanders,5
8,6,159,Homer,59
8,6,159,Kirk,46
8,6,159,Lisa,10
8,6,159,Marge,44
8,6,159,Milhouse,8
8,6,159,Nelson,3
8,6,159,Otto,1
8,6,159,Rev. Lovejoy,6
8,7,160,Agnes Skinner,2
8,7,160,Apu,4
8,7,160,Bart,5
8,7,160,Chalmers,8
8,7,160,Chief Wiggum,6
8,7,160,Flanders,11
8,7,160,Grampa,1
8,7,160,Groundskeeper Willie,6
8,7,160,Homer,22
8,7,160,Jimbo,5
8,7,160,Lisa,65
8,7,160,Lou,3
8,7,160,Marge,6
8,7,160,Milhouse,11
8,7,160,Mr. Burns,2
8,7,160,Nelson,58
8,7,160,Professor Frink,3
8,8,161,Apu,4
8,8,161,Barney,2
8,8,161,Bart,5
8,8,161,Brockman,5
8,8,161,Chief Wiggum,1
8,8,161,Flanders,65
8,8,161,Grampa,2
8,8,161,Homer,35
8,8,161,Kirk,1
8,8,161,Krusty,1
8,8,161,Lenny,1
8,8,161,Lisa,14
8,8,161,Marge,17
8,8,161,Moe,2
8,8,161,Ralph,1
8,8,161,Rev. Lovejoy,2
8,9,162,Barney,1
8,9,162,Bart,9
8,9,162,Brockman,1
8,9,162,Carl,1
8,9,162,Chief Wiggum,6
8,9,162,Dr. Hibbert,2
8,9,162,Flanders,6
8,9,162,Homer,103
8,9,162,Krusty,1
8,9,162,Lenny,3
8,9,162,Lisa,6
8,9,162,Marge,31
8,9,162,Mayor Quimby,1
8,9,162,Moe,1
8,9,162,Nelson,1
8,9,162,Otto,2
8,9,162,Ralph,3
8,9,162,Rev. Lovejoy,4
8,9,162,Smithers,2
8,10,163,Barney,1
8,10,163,Bart,18
8,10,163,Brockman,6
8,10,163,Carl,2
8,10,163,Chief Wiggum,2
8,10,163,Dr. Hibbert,3
8,10,163,Flanders,1
8,10,163,Grampa,5
8,10,163,Groundskeeper Willie,2
8,10,163,Homer,63
8,10,163,Lenny,2
8,10,163,Lisa,8
8,10,163,Marge,18
8,10,163,Milhouse,2
8,10,163,Moe,9
8,10,163,Mr. Burns,6
8,10,163,Rev. Lovejoy,1
8,10,163,Smithers,7
8,11,164,Agnes Skinner,7
8,11,164,Bart,4
8,11,164,Carl,3
8,11,164,Chief Wiggum,3
8,11,164,Cletus,3
8,11,164,Edna Krabappel,6
8,11,164,Fat Tony,16
8,11,164,Flanders,5
8,11,164,Grampa,1
8,11,164,Homer,30
8,11,164,Lenny,4
8,11,164,Lisa,5
8,11,164,Lou,2
8,11,164,Marge,51
8,11,164,Moe,3
8,11,164,Mr. Burns,1
8,12,165,Bart,13
8,12,165,Carl,12
8,12,165,Homer,49
8,12,165,Lenny,12
8,12,165,Lisa,10
8,12,165,Marge,9
8,12,165,Mr. Burns,70
8,12,165,Smithers,28
8,13,166,Apu,4
8,13,166,Barney,5
8,13,166,Bart,26
8,13,166,Chief Wiggum,1
8,13,166,Dr. Hibbert,2
8,13,166,Flanders,3
8,13,166,Grampa,6
8,13,166,Groundskeeper Willie,5
8,13,166,Homer,47
8,13,166,Jimbo,1
8,13,166,Krusty,10
8,13,166,Lisa,33
8,13,166,Marge,33
8,13,166,Moe,3
8,13,166,Mr. Burns,4
8,13,166,Nelson,2
8,13,166,Smithers,1
8,14,167,Bart,18
8,14,167,Brockman,1
8,14,167,Carl,1
8,14,167,Comic Book Guy,6
8,14,167,Flanders,1
8,14,167,Homer,33
8,14,167,Krusty,18
8,14,167,Lisa,13
8,14,167,Marge,13
8,14,167,Milhouse,3
8,14,167,Moe,1
8,14,167,Nelson,1
8,14,167,Otto,2
8,14,167,Ralph,2
8,14,167,Sideshow Mel,1
8,15,168,Barney,7
8,15,168,Bart,32
8,15,168,Homer,89
8,15,168,Lisa,12
8,15,168,Marge,31
8,15,168,Milhouse,1
8,15,168,Moe,17
8,15,168,Smithers,3
8,16,169,Bart,30
8,16,169,Chief Wiggum,9
8,16,169,Cletus,2
8,16,169,Edna Krabappel,4
8,16,169,Homer,11
8,16,169,Krusty,9
8,16,169,Lisa,17
8,16,169,Lou,4
8,16,169,Marge,11
8,16,169,Mayor Quimby,1
8,16,169,Milhouse,1
8,16,169,Ralph,1
8,16,169,Rev. Lovejoy,5
8,16,169,Sideshow Bob,70
8,17,170,Bart,49
8,17,170,Brockman,6
8,17,170,Chief Wiggum,10
8,17,170,Comic Book Guy,1
8,17,170,Dr. Hibbert,7
8,17,170,Flanders,16
8,17,170,Homer,21
8,17,170,Krusty,4
8,17,170,Lenny,1
8,17,170,Lisa,79
8,17,170,Marge,18
8,17,170,Mayor Quimby,2
8,17,170,Moe,1
8,17,170,Otto,1
8,17,170,Ralph,1
8,17,170,Rev. Lovejoy,4
8,17,170,Sideshow Mel,1
8,17,170,Smithers,1
8,18,171,Apu,1
8,18,171,Barney,4
8,18,171,Bart,19
8,18,171,Brockman,6
8,18,171,Chief Wiggum,20
8,18,171,Comic Book Guy,2
8,18,171,Dr. Hibbert,2
8,18,171,Fat Tony,4
8,18,171,Flanders,3
8,18,171,Homer,61
8,18,171,Kirk,1
8,18,171,Krusty,2
8,18,171,Lenny,2
8,18,171,Lisa,5
8,18,171,Lou,1
8,18,171,Marge,18
8,18,171,Mayor Quimby,8
8,18,171,Milhouse,1
8,18,171,Moe,10
8,18,171,Nelson,1
8,19,172,Agnes Skinner,8
8,19,172,Apu,1
8,19,172,Bart,41
8,19,172,Brockman,3
8,19,172,Chalmers,17
8,19,172,Chief Wiggum,7
8,19,172,Dr. Hibbert,2
8,19,172,Edna Krabappel,49
8,19,172,Flanders,1
8,19,172,Groundskeeper Willie,2
8,19,172,Homer,7
8,19,172,Krusty,2
8,19,172,Lenny,1
8,19,172,Lisa,5
8,19,172,Marge,3
8,19,172,Martin Prince,7
8,19,172,Milhouse,6
8,19,172,Nelson,6
8,19,172,Ralph,1
8,19,172,Sideshow Mel,1
8,20,173,Agnes Skinner,2
8,20,173,Bart,85
8,20,173,Brockman,3
8,20,173,Chief Wiggum,9
8,20,173,Comic Book Guy,3
8,20,173,Groundskeeper Willie,3
8,20,173,Homer,28
8,20,173,Lisa,15
8,20,173,Lou,4
8,20,173,Marge,17
8,20,173,Mayor Quimby,1
8,20,173,Milhouse,2
8,20,173,Moe,3
8,20,173,Mr. Burns,2
8,20,173,Otto,1
8,20,173,Patty,1
8,20,173,Rev. Lovejoy,3
8,21,174,Barney,2
8,21,174,Bart,5
8,21,174,Brockman,3
8,21,174,Chief Wiggum,1
8,21,174,Dr. Hibbert,1
8,21,174,Grampa,4
8,21,174,Homer,21
8,21,174,Krusty,1
8,21,174,Lenny,1
8,21,174,Lisa,45
8,21,174,Marge,12
8,21,174,Moe,1
8,21,174,Mr. Burns,75
8,21,174,Nelson,1
8,21,174,Ralph,1
8,21,174,Smithers,14
8,22,175,Agnes Skinner,2
8,22,175,Bart,12
8,22,175,Flanders,21
8,22,175,Homer,34
8,22,175,Jimbo,1
8,22,175,Lenny,4
8,22,175,Lisa,18
8,22,175,Marge,49
8,22,175,Moe,8
8,22,175,Rev. Lovejoy,37
8,22,175,Sideshow Mel,1
8,23,176,Barney,1
8,23,176,Bart,17
8,23,176,Brockman,6
8,23,176,Carl,8
8,23,176,Chief Wiggum,1
8,23,176,Homer,57
8,23,176,Lenny,14
8,23,176,Lisa,3
8,23,176,Marge,14
8,23,176,Martin Prince,2
8,23,176,Milhouse,9
8,23,176,Moe,7
8,23,176,Mr. Burns,15
8,23,176,Rev. Lovejoy,1
8,23,176,Smithers,6
8,24,177,Barney,1
8,24,177,Bart,7
8,24,177,Brockman,4
8,24,177,Chief Wiggum,27
8,24,177,Grampa,20
8,24,177,Homer,18
8,24,177,Lisa,7
8,24,177,Marge,19
8,24,177,Moe,25
8,24,177,Ralph,4
8,24,177,Smithers,1
8,25,178,Bart,38
8,25,178,Chief Wiggum,14
8,25,178,Edna Krabappel,2
8,25,178,Grampa,4
8,25,178,Homer,16
8,25,178,Lisa,42
8,25,178,Marge,13
8,25,178,Nelson,1
8,25,178,Ralph,2
9,1,179,Barney,10
9,1,179,Bart,15
9,1,179,Carl,1
9,1,179,Duffman,3
9,1,179,Homer,69
9,1,179,Lenny,2
9,1,179,Lisa,18
9,1,179,Marge,23
9,1,179,Moe,6
9,2,180,Agnes Skinner,34
9,2,180,Apu,1
9,2,180,Bart,13
9,2,180,Brockman,2
9,2,180,Chalmers,13
9,2,180,Edna Krabappel,9
9,2,180,Grampa,4
9,2,180,Groundskeeper Willie,1
9,2,180,Homer,18
9,2,180,Lisa,6
9,2,180,Marge,16
9,2,180,Mayor Quimby,1
9,2,180,Nelson,1
9,2,180,Ralph,7
9,3,181,Apu,5
9,3,181,Barney,1
9,3,181,Bart,30
9,3,181,Brockman,1
9,3,181,Dr. Hibbert,1
9,3,181,Flanders,3
9,3,181,Grampa,11
9,3,181,Groundskeeper Willie,1
9,3,181,Homer,73
9,3,181,Jimbo,2
9,3,181,Krusty,3
9,3,181,Lisa,22
9,3,181,Marge,41
9,3,181,Milhouse,4
9,3,181,Moe,4
9,3,181,Nelson,2
9,3,181,Patty,1
9,3,181,Selma,1
9,4,182,Agnes Skinner,1
9,4,182,Bart,23
9,4,182,Brockman,3
9,4,182,Chief Wiggum,8
9,4,182,Comic Book Guy,2
9,4,182,Dr. Hibbert,2
9,4,182,Edna Krabappel,1
9,4,182,Flanders,11
9,4,182,Homer,63
9,4,182,Lenny,2
9,4,182,Lisa,22
9,4,182,Lou,1
9,4,182,Marge,26
9,4,182,Mayor Quimby,5
9,4,182,Moe,5
9,4,182,Mr. Burns,2
9,4,182,Nelson,1
9,4,182,Patty,5
9,4,182,Professor Frink,5
9,4,182,Ralph,1
9,4,182,Rev. Lovejoy,3
9,4,182,Selma,8
9,4,182,Sideshow Mel,2
9,5,183,Agnes Skinner,1
9,5,183,Apu,1
9,5,183,Bart,18
9,5,183,Brockman,2
9,5,183,Cletus,1
9,5,183,Dr. Hibbert,2
9,5,183,Flanders,2
9,5,183,Groundskeeper Willie,1
9,5,183,Homer,94
9,5,183,Krusty,2
9,5,183,Lenny,3
9,5,183,Lisa,17
9,5,183,Lou,1
9,5,183,Marge,34
9,5,183,Mayor Quimby,5
9,5,183,Milhouse,3
9,5,183,Moe,14
9,5,183,Selma,3
9,5,183,Sideshow Mel,3
9,6,184,Apu,1
9,6,184,Bart,39
9,6,184,Brockman,3
9,6,184,Chief Wiggum,2
9,6,184,Dr. Hibbert,2
9,6,184,Flanders,23
9,6,184,Grampa,5
9,6,184,Homer,78
9,6,184,Krusty,1
9,6,184,Lenny,1
9,6,184,Lisa,13
9,6,184,Marge,22
9,6,184,Martin Prince,3
9,6,184,Milhouse,4
9,6,184,Mr. Burns,1
9,6,184,Nelson,19
9,6,184,Ralph,2
9,6,184,Smithers,1
9,7,185,Apu,67
9,7,185,Barney,2
9,7,185,Bart,11
9,7,185,Brockman,3
9,7,185,Carl,1
9,7,185,Grampa,4
9,7,185,Homer,61
9,7,185,Kirk,1
9,7,185,Krusty,11
9,7,185,Lenny,3
9,7,185,Lisa,11
9,7,185,Marge,17
9,7,185,Moe,10
9,7,185,Rev. Lovejoy,3
9,7,185,Selma,1
9,8,186,Agnes Skinner,4
9,8,186,Bart,8
9,8,186,Brockman,6
9,8,186,Carl,1
9,8,186,Chief Wiggum,13
9,8,186,Dr. Hibbert,3
9,8,186,Edna Krabappel,1
9,8,186,Flanders,10
9,8,186,Homer,38
9,8,186,Jimbo,3
9,8,186,Lenny,4
9,8,186,Lisa,52
9,8,186,Lou,3
9,8,186,Marge,14
9,8,186,Mayor Quimby,1
9,8,186,Milhouse,2
9,8,186,Moe,10
9,8,186,Mr. Burns,3
9,8,186,Ralph,4
9,8,186,Rev. Lovejoy,5
9,8,186,Selma,1
9,8,186,Sideshow Mel,1
9,8,186,Smithers,3
9,9,187,Bart,9
9,9,187,Chief Wiggum,7
9,9,187,Dr. Hibbert,4
9,9,187,Flanders,29
9,9,187,Homer,55
9,9,187,Kirk,2
9,9,187,Lenny,1
9,9,187,Lisa,11
9,9,187,Marge,68
9,9,187,Moe,7
9,9,187,Sideshow Mel,3
9,10,188,Apu,4
9,10,188,Barney,2
9,10,188,Bart,43
9,10,188,Brockman,12
9,10,188,Carl,1
9,10,188,Chief Wiggum,4
9,10,188,Dr. Hibbert,1
9,10,188,Edna Krabappel,2
9,10,188,Flanders,2
9,10,188,Grampa,2
9,10,188,Homer,52
9,10,188,Krusty,2
9,10,188,Lenny,2
9,10,188,Lisa,23
9,10,188,Lou,2
9,10,188,Marge,41
9,10,188,Milhouse,2
9,10,188,Moe,9
9,10,188,Mr. Burns,1
9,10,188,Ralph,1
9,10,188,Sideshow Mel,1
9,11,189,Bart,10
9,11,189,Homer,18
9,11,189,Lisa,9
9,11,189,Marge,14
9,12,190,Agnes Skinner,3
9,12,190,Bart,50
9,12,190,Chief Wiggum,8
9,12,190,Flanders,1
9,12,190,Homer,75
9,12,190,Krusty,2
9,12,190,Lisa,25
9,12,190,Marge,44
9,12,190,Nelson,3
9,13,191,Agnes Skinner,1
9,13,191,Apu,1
9,13,191,Barney,5
9,13,191,Bart,11
9,13,191,Brockman,7
9,13,191,Carl,3
9,13,191,Cletus,2
9,13,191,Comic Book Guy,1
9,13,191,Edna Krabappel,4
9,13,191,Flanders,8
9,13,191,Groundskeeper Willie,12
9,13,191,Homer,64
9,13,191,Jimbo,1
9,13,191,Lenny,1
9,13,191,Lisa,16
9,13,191,Marge,31
9,13,191,Moe,9
9,13,191,Mr. Burns,9
9,13,191,Otto,4
9,13,191,Rev. Lovejoy,11
9,13,191,Sideshow Mel,1
9,13,191,Smithers,10
9,14,192,Bart,40
9,14,192,Brockman,1
9,14,192,Chief Wiggum,1
9,14,192,Comic Book Guy,5
9,14,192,Flanders,4
9,14,192,Homer,29
9,14,192,Lisa,35
9,14,192,Marge,12
9,14,192,Martin Prince,4
9,14,192,Milhouse,28
9,14,192,Nelson,30
9,14,192,Otto,12
9,14,192,Ralph,5
9,15,193,Agnes Skinner,1
9,15,193,Apu,1
9,15,193,Barney,1
9,15,193,Bart,39
9,15,193,Brockman,1
9,15,193,Carl,1
9,15,193,Chief Wiggum,1
9,15,193,Dr. Hibbert,1
9,15,193,Flanders,4
9,15,193,Homer,26
9,15,193,Krusty,69
9,15,193,Lenny,2
9,15,193,Lisa,11
9,15,193,Marge,15
9,15,193,Moe,3
9,15,193,Sideshow Mel,2
9,16,194,Barney,1
9,16,194,Bart,7
9,16,194,Chief Wiggum,12
9,16,194,Homer,69
9,16,194,Lenny,1
9,16,194,Lisa,4
9,16,194,Lou,3
9,16,194,Marge,8
9,16,194,Moe,89
9,17,195,Apu,16
9,17,195,Bart,20
9,17,195,Brockman,2
9,17,195,Chief Wiggum,2
9,17,195,Dr. Hibbert,4
9,17,195,Flanders,3
9,17,195,Grampa,13
9,17,195,Homer,32
9,17,195,Jimbo,2
9,17,195,Lisa,67
9,17,195,Marge,15
9,17,195,Martin Prince,4
9,17,195,Milhouse,7
9,17,195,Nelson,4
9,17,195,Otto,1
9,17,195,Ralph,6
9,18,196,Bart,91
9,18,196,Brockman,1
9,18,196,Chief Wiggum,17
9,18,196,Edna Krabappel,2
9,18,196,Homer,11
9,18,196,Jimbo,9
9,18,196,Krusty,1
9,18,196,Lisa,7
9,18,196,Marge,25
9,18,196,Mayor Quimby,4
9,18,196,Milhouse,2
9,18,196,Mr. Burns,2
9,18,196,Nelson,8
9,18,196,Professor Frink,5
9,18,196,Ralph,40
9,18,196,Smithers,1
9,19,197,Apu,3
9,19,197,Barney,9
9,19,197,Bart,20
9,19,197,Brockman,2
9,19,197,Carl,1
9,19,197,Grampa,3
9,19,197,Homer,93
9,19,197,Jimbo,1
9,19,197,Lenny,2
9,19,197,Lisa,8
9,19,197,Marge,10
9,19,197,Milhouse,5
9,19,197,Moe,13
9,19,197,Mr. Burns,4
9,19,197,Nelson,1
9,19,197,Ralph,2
9,19,197,Smithers,2
9,20,198,Apu,1
9,20,198,Barney,1
9,20,198,Bart,3
9,20,198,Brockman,5
9,20,198,Carl,2
9,20,198,Chief Wiggum,3
9,20,198,Dr. Hibbert,1
9,20,198,Edna Krabappel,1
9,20,198,Flanders,7
9,20,198,Homer,68
9,20,198,Krusty,1
9,20,198,Lenny,3
9,20,198,Lisa,5
9,20,198,Marge,6
9,20,198,Milhouse,1
9,20,198,Moe,5
9,20,198,Mr. Burns,47
9,20,198,Otto,1
9,20,198,Professor Frink,1
9,20,198,Smithers,13
9,21,199,Apu,1
9,21,199,Bart,52
9,21,199,Brockman,8
9,21,199,Grampa,3
9,21,199,Groundskeeper Willie,17
9,21,199,Homer,25
9,21,199,Krusty,6
9,21,199,Lisa,50
9,21,199,Marge,15
9,21,199,Milhouse,4
9,21,199,Mr. Burns,2
9,21,199,Nelson,5
9,21,199,Smithers,1
9,22,200,Apu,1
9,22,200,Bart,10
9,22,200,Carl,1
9,22,200,Chief Wiggum,2
9,22,200,Cletus,1
9,22,200,Flanders,7
9,22,200,Homer,104
9,22,200,Lenny,4
9,22,200,Lisa,15
9,22,200,Marge,23
9,22,200,Mayor Quimby,11
9,22,200,Moe,9
9,22,200,Mr. Burns,1
9,22,200,Otto,1
9,22,200,Sideshow Mel,2
9,23,201,Apu,3
9,23,201,Bart,28
9,23,201,Chief Wiggum,1
9,23,201,Comic Book Guy,1
9,23,201,Dr. Hibbert,1
9,23,201,Flanders,3
9,23,201,Grampa,8
9,23,201,Homer,82
9,23,201,Lisa,5
9,23,201,Lou,1
9,23,201,Marge,16
9,23,201,Milhouse,4
9,23,201,Mr. Burns,2
9,23,201,Nelson,2
9,23,201,Ralph,2
9,23,201,Rev. Lovejoy,2
9,23,201,Smithers,1
9,24,202,Agnes Skinner,1
9,24,202,Barney,1
9,24,202,Bart,27
9,24,202,Carl,4
9,24,202,Chief Wiggum,2
9,24,202,Cletus,4
9,24,202,Comic Book Guy,1
9,24,202,Dr. Hibbert,5
9,24,202,Homer,56
9,24,202,Lenny,2
9,24,202,Lisa,71
9,24,202,Marge,18
9,24,202,Milhouse,8
9,24,202,Moe,3
9,24,202,Mr. Burns,3
9,25,203,Agnes Skinner,1
9,25,203,Bart,21
9,25,203,Carl,4
9,25,203,Chief Wiggum,5
9,25,203,Edna Krabappel,2
9,25,203,Flanders,13
9,25,203,Grampa,12
9,25,203,Homer,80
9,25,203,Lenny,4
9,25,203,Lisa,17
9,25,203,Marge,64
9,25,203,Moe,2
9,25,203,Ralph,1
9,25,203,Sideshow Mel,1
10,1,204,Apu,4
10,1,204,Bart,19
10,1,204,Groundskeeper Willie,8
10,1,204,Homer,51
10,1,204,Krusty,1
10,1,204,Lisa,75
10,1,204,Marge,12
10,1,204,Martin Prince,1
10,1,204,Milhouse,15
10,1,204,Nelson,8
10,1,204,Ralph,3
10,2,205,Bart,29
10,2,205,Brockman,4
10,2,205,Carl,1
10,2,205,Flanders,2
10,2,205,Grampa,4
10,2,205,Homer,104
10,2,205,Lenny,4
10,2,205,Lisa,19
10,2,205,Marge,28
10,2,205,Moe,2
10,2,205,Professor Frink,6
10,3,206,Apu,2
10,3,206,Bart,69
10,3,206,Brockman,2
10,3,206,Edna Krabappel,1
10,3,206,Homer,39
10,3,206,Lisa,24
10,3,206,Marge,51
10,3,206,Mayor Quimby,1
10,3,206,Milhouse,3
10,3,206,Moe,5
10,3,206,Mr. Burns,3
10,3,206,Nelson,29
10,3,206,Rev. Lovejoy,1
10,3,206,Smithers,1
10,4,207,Apu,4
10,4,207,Barney,1
10,4,207,Bart,36
10,4,207,Brockman,2
10,4,207,Chief Wiggum,15
10,4,207,Dr. Hibbert,1
10,4,207,Homer,52
10,4,207,Krusty,2
10,4,207,Lisa,22
10,4,207,Lou,1
10,4,207,Marge,31
10,4,207,Moe,4
10,5,208,Apu,6
10,5,208,Barney,2
10,5,208,Bart,12
10,5,208,Carl,3
10,5,208,Chief Wiggum,2
10,5,208,Comic Book Guy,1
10,5,208,Flanders,2
10,5,208,Homer,111
10,5,208,Kirk,2
10,5,208,Krusty,1
10,5,208,Lenny,3
10,5,208,Lisa,10
10,5,208,Marge,16
10,5,208,Moe,9
10,5,208,Sideshow Mel,1
10,5,208,Smithers,1
10,6,209,Barney,1
10,6,209,Bart,9
10,6,209,Brockman,2
10,6,209,Carl,4
10,6,209,Chief Wiggum,8
10,6,209,Dr. Hibbert,3
10,6,209,Flanders,4
10,6,209,Grampa,16
10,6,209,Groundskeeper Willie,3
10,6,209,Homer,82
10,6,209,Krusty,1
10,6,209,Lenny,3
10,6,209,Lisa,6
10,6,209,Lou,2
10,6,209,Marge,15
10,6,209,Mr. Burns,12
10,6,209,Smithers,5
10,7,210,Bart,19
10,7,210,Chalmers,7
10,7,210,Edna Krabappel,3
10,7,210,Groundskeeper Willie,4
10,7,210,Homer,50
10,7,210,Lisa,62
10,7,210,Marge,31
10,7,210,Martin Prince,1
10,7,210,Milhouse,1
10,7,210,Nelson,8
10,7,210,Otto,2
10,7,210,Ralph,8
10,7,210,Rev. Lovejoy,4
10,8,211,Bart,11
10,8,211,Carl,3
10,8,211,Dr. Hibbert,15
10,8,211,Grampa,37
10,8,211,Homer,92
10,8,211,Krusty,5
10,8,211,Lenny,1
10,8,211,Lisa,13
10,8,211,Marge,28
10,8,211,Moe,4
10,8,211,Rev. Lovejoy,1
10,9,212,Bart,10
10,9,212,Brockman,3
10,9,212,Carl,1
10,9,212,Chief Wiggum,3
10,9,212,Comic Book Guy,4
10,9,212,Edna Krabappel,1
10,9,212,Fat Tony,11
10,9,212,Flanders,1
10,9,212,Groundskeeper Willie,1
10,9,212,Homer,77
10,9,212,Lenny,1
10,9,212,Lisa,6
10,9,212,Lou,7
10,9,212,Marge,12
10,9,212,Mayor Quimby,32
10,9,212,Milhouse,3
10,9,212,Moe,7
10,9,212,Professor Frink,1
10,10,213,Bart,5
10,10,213,Brockman,2
10,10,213,Carl,2
10,10,213,Cletus,1
10,10,213,Comic Book Guy,1
10,10,213,Edna Krabappel,1
10,10,213,Flanders,70
10,10,213,Grampa,2
10,10,213,Homer,106
10,10,213,Lenny,3
10,10,213,Lisa,4
10,10,213,Marge,10
10,10,213,Moe,2
10,10,213,Mr. Burns,2
10,10,213,Rev. Lovejoy,2
10,10,213,Sideshow Mel,1
10,10,213,Smithers,2
10,11,214,Barney,4
10,11,214,Bart,30
10,11,214,Brockman,7
10,11,214,Carl,3
10,11,214,Chalmers,2
10,11,214,Chief Wiggum,18
10,11,214,Dr. Hibbert,1
10,11,214,Edna Krabappel,1
10,11,214,Grampa,4
10,11,214,Homer,44
10,11,214,Kirk,1
10,11,214,Krusty,2
10,11,214,Lenny,6
10,11,214,Lisa,26
10,11,214,Lou,1
10,11,214,Marge,20
10,11,214,Martin Prince,2
10,11,214,Mayor Quimby,3
10,11,214,Milhouse,12
10,11,214,Moe,4
10,11,214,Nelson,9
10,11,214,Otto,1
10,11,214,Patty,1
10,11,214,Professor Frink,2
10,11,214,Ralph,2
10,11,214,Rev. Lovejoy,1
10,11,214,Sideshow Mel,1
10,12,215,Apu,1
10,12,215,Barney,3
10,12,215,Bart,16
10,12,215,Carl,2
10,12,215,Chief Wiggum,8
10,12,215,Dr. Hibbert,1
10,12,215,Flanders,3
10,12,215,Homer,69
10,12,215,Krusty,6
10,12,215,Lenny,10
